time,site,site_pm2.5,high_level_pm2.5,ws,temperature,rh
2017/7/15 20:55,C_1,24.36,19.26,0,24.464,95.66
2017/7/15 21:00,C_1,25.28,20.1,0,24.456,95.5
2017/7/15 21:05,C_1,25.56,20.675,0,24.384,95.16
2017/7/15 21:10,C_1,25.16,20.42,0,24.336,95.06
2017/7/15 21:15,C_1,26.06,21.06,0,24.362,94.82
2017/7/15 21:20,C_1,26.08,22.14,0,24.388,94.34
2017/7/15 21:25,C_1,25.8,21.7,0,24.418,94.08
2017/7/15 21:30,C_1,24.925,20.3,0,24.494,92.5
2017/7/15 21:35,C_1,26.6,20.62,0,24.518,92.54
2017/7/15 21:40,C_1,26.2,20.12,0,24.45,93.26
2017/7/15 21:45,C_1,26.2,20,0,24.324,93.62
2017/7/15 21:50,C_1,26.34,20.76,0,24.36,93.22
2017/7/15 21:55,C_1,27.42,20.64,0,24.352,93.3
2017/12/7 06:00,C_1,24.32,21.5,0,15.862,95.52
2017/12/7 06:05,C_1,22.34,21.96,0,15.87,95.6
2017/12/7 06:10,C_1,22.62,21.72,0.1,15.886,95.7
2017/12/7 06:15,C_1,23.66,21.7,0,15.91,95.76
2017/12/7 06:25,C_1,24.28,22.1,0,16.014,95.72
2017/12/7 06:30,C_1,24.6,21.66,0.2,15.968,95.84
2017/12/7 06:35,C_1,24.5,24.52,0.2,15.772,96.38
2017/12/7 06:40,C_1,24.62,27.34,0,15.648,96.68
2017/12/7 06:45,C_1,29.58,28.46,0.2,15.528,97.12
2017/12/7 06:50,C_1,32.04,29.64,0.6,15.448,97.44
2017/12/7 06:55,C_1,32.32,29.675,0.1,15.486,97.78
2017/12/7 07:00,C_1,33.64,30.66,0.1,15.552,97.84
2017/12/7 07:05,C_1,31.48,29.92,0.3,15.448,97.9
2017/12/7 07:15,C_1,29.4,29.12,0,15.576,98.1
2017/12/7 07:20,C_1,28.38,28.46,0.4,15.666,98.1
2017/12/7 07:25,C_1,31.64,27.58,0.9,15.708,98.02
2017/12/7 07:30,C_1,28.38,27.72,1,15.774,98.02
2017/12/7 07:35,C_1,26.98,25.66,1.2,15.842,97.94
2017/12/7 07:40,C_1,26.22,24.22,1.5,15.874,97.78
2017/12/7 07:45,C_1,24.6,23.92,1.3,15.958,97.6
2017/12/7 07:50,C_1,22.92,22.34,0.9,16.062,97.4
2017/12/7 07:55,C_1,19.54,19.7,1.3,16.214,97.02
2017/12/7 08:00,C_1,16.88,18.12,1.2,16.43,96.14
2017/12/7 08:05,C_1,16.36,17.34,1.2,16.648,95.14
2017/12/7 08:10,C_1,15.2,16.22,1.4,16.62,94.52
2017/12/7 08:15,C_1,14.46,16.46,1.5,16.722,94.14
2017/12/7 08:20,C_1,14.26,16.24,0.6,17.302,93.4
2017/12/7 08:25,C_1,12.99,15.88,0.5,17.876,92.06
2017/12/7 08:30,C_1,13.18,14.82,0.9,17.794,91.2
2017/12/7 08:35,C_1,12.56,14.7,0.6,17.942,91.02
2017/12/7 08:40,C_1,12.66,14.78,0.6,18.48,90.1
2017/12/7 08:45,C_1,12.56,13.88,0.9,18.718,89.26
2017/12/7 08:50,C_1,12,13.28,0.4,19,88.56
2017/12/7 08:55,C_1,11.92,12.82,0.2,19.33,87.6
2017/12/7 09:00,C_1,11.26,12.02,0.1,19.716,86.3
2017/12/7 09:05,C_1,11.26,12.08,1,19.598,85.92
2017/12/7 09:10,C_1,10.48,12.16,0.8,19.584,85.76
2017/12/7 09:15,C_1,10.6,11.5,0.6,19.842,84.7
2017/12/7 09:20,C_1,11.28,11.8,0.2,19.932,83.88
2017/12/7 09:25,C_1,10.6,11.12,0.3,20.108,82.7
2017/12/7 09:30,C_1,9.96,11.28,0.4,20.344,81.42
2017/12/7 09:35,C_1,8.96,11,0.4,20.53,80.52
2017/12/7 09:40,C_1,8.7,11.98,0,20.864,80.02
2017/12/7 09:45,C_1,8.22,11.38,0,21.102,79.46
2017/12/7 09:50,C_1,8.78,11.06,0,21.33,78.64
2017/12/7 09:55,C_1,10.1,10.075,0.3,21.356,77.66
2017/12/7 10:00,C_1,9.46,10.2,0.3,21.414,76.12
2017/12/7 10:05,C_1,9.64,9.52,0.8,21.52,75.02
2017/12/7 10:10,C_1,13.02,9.26,0.3,21.824,74.54
2017/12/7 10:15,C_1,7.84,8.68,0.5,22.502,72.26
2017/12/7 10:20,C_1,6.72,9.14,0.3,22.398,71.9
2017/12/7 10:25,C_1,6.62,9.08,0.1,22.89,70.98
2017/12/7 10:30,C_1,6.92,9.36,0.1,22.372,71.9
2017/12/7 10:35,C_1,6.74,9.52,0.1,22.504,71.66
2017/12/7 10:40,C_1,7.38,9.52,0,23.036,70.9
2017/12/7 10:45,C_1,7.3,9.96,0.6,23.362,70.04
2017/12/7 10:50,C_1,8.34,10.04,1.1,22.972,70.1
2017/12/7 10:55,C_1,8.9,9.98,1.4,22.294,71.18
2017/12/7 11:00,C_1,9.08,13.22,1.3,22.148,73.22
2017/12/7 11:05,C_1,14.36,18.84,2.3,21.166,77.68
2017/12/7 11:10,C_1,21.5,20.6,2.1,20.638,79.82
2017/12/7 11:15,C_1,23.76,21.12,1.5,20.814,80.32
2017/12/7 11:20,C_1,22.81,22.54,1.5,20.728,80.82
2017/12/7 11:25,C_1,22.82,21.74,1.6,20.374,81.28
2017/12/7 11:30,C_1,22.56,20.98,0.7,20.662,81.14
2017/12/7 11:35,C_1,22.06,19.56,0.8,20.948,80.14
2017/12/7 11:40,C_1,21.32,18.7,1.6,20.716,79.68
2017/12/7 11:45,C_1,22.82,19.28,1.8,20.212,80.82
2017/12/7 11:50,C_1,24.02,17.88,1.7,20.034,79.7
2017/12/7 11:55,C_1,21.5,19.44,1.7,20.08,80.02
2017/12/7 12:00,C_1,24.06,20.32,1.3,20.114,79.52
2017/12/7 12:05,C_1,25.46,21.28,0.8,20.212,79.18
2017/12/7 12:10,C_1,23.86,19.88,0.9,20.312,78.78
2017/12/7 12:15,C_1,24.34,20.4,0.6,20.482,78.08
2017/12/7 12:20,C_1,24.13,20.54,1,20.632,77.52
2017/12/7 12:25,C_1,25.26,20.98,0.9,20.94,76.74
2017/12/7 12:30,C_1,27.8,21.8,1,20.83,76.9
2017/12/7 12:35,C_1,28.16,23.28,0.9,20.894,77.12
2017/12/7 12:40,C_1,29.5,23.42,0.9,21.218,76.58
2017/12/7 12:45,C_1,30.06,24.32,1.8,20.856,76.62
2017/12/7 12:50,C_1,29.6,25.22,0.9,21.048,76.64
2017/12/7 12:55,C_1,30.34,25.725,0.9,21.202,76.44
2017/12/7 13:00,C_1,31.66,25.52,0.7,21.236,76.78
2017/12/7 13:05,C_1,29.56,24.4,0.9,21.166,75.74
2017/12/7 13:10,C_1,29.48,23.42,0.5,21.284,75.68
2017/12/7 13:15,C_1,27.88,21.88,0.8,21.274,73.82
2017/12/7 13:20,C_1,27.9,22.02,0.1,21.664,73.78
2017/12/7 13:25,C_1,25.84,21.08,0.2,21.938,72.86
2017/12/7 13:30,C_1,23.96,19.82,0.1,22.024,71.26
2017/12/7 13:35,C_1,22.64,18.92,0.4,22.256,70.74
2017/12/7 13:40,C_1,23.96,19.86,0.5,21.892,70.86
2017/12/7 13:45,C_1,23.74,20.08,0.7,21.752,70.7
2017/12/7 13:50,C_1,25.34,20.74,0.7,21.51,71.78
2017/12/7 13:55,C_1,24.78,21.06,0.3,21.964,71.58
2017/12/7 14:00,C_1,24.54,21.06,0.1,22.042,71.02
2017/12/7 14:05,C_1,25.08,20.14,0.2,22.162,71.08
2017/12/7 14:10,C_1,24.9,19.78,0.3,22.424,69.76
2017/12/7 14:15,C_1,26.15,20.3,0.2,22.194,69.96
2017/12/7 14:20,C_1,25.82,20.92,0,22.69,69.6
2017/12/7 14:25,C_1,25.36,20.16,0,22.916,69.6
2017/12/7 14:30,C_1,25.44,20.22,0.2,23.282,68.46
2017/12/7 14:35,C_1,25.28,20.54,0.5,23.05,68.66
2017/12/7 14:40,C_1,25.56,19.96,0.5,23.3,68.08
2017/12/7 14:45,C_1,23.38,19.94,0.5,22.47,70.16
2017/12/7 14:50,C_1,24.4,20.1,0.6,22.422,70.6
2017/12/7 14:55,C_1,23.04,19.44,0.2,22.246,71.38
2017/12/7 15:00,C_1,22.26,19.22,0.6,22.136,71.4
2017/12/7 15:05,C_1,22.82,19.2,0.7,21.634,72.42
2017/12/7 15:10,C_1,23,19.06,0.7,21.604,72.52
2017/12/7 15:15,C_1,22.11,18.22,0.3,21.662,72.4
2017/12/7 15:20,C_1,20.48,17.44,0.1,21.672,71.84
2017/12/7 15:25,C_1,19.82,17.72,0.4,21.552,72
2017/12/7 15:30,C_1,20.86,17.84,0.7,21.356,72.44
2017/12/7 15:35,C_1,21.58,18.38,0.2,21.494,72.72
2017/12/7 15:40,C_1,22.06,21.5,0.8,21.214,74.34
2017/12/7 15:45,C_1,20.86,21.96,0.9,20.706,77.18
2017/12/7 15:50,C_1,23.02,22,0.7,20.6,78.36
2017/12/7 15:55,C_1,25.64,22.68,0.6,20.552,79.06
2017/12/7 16:00,C_1,25.44,23.14,0.8,20.388,79.88
2017/12/7 16:05,C_1,26.2,22.92,0.5,20.308,80.58
2017/12/7 16:10,C_1,24.72,22.18,0.3,20.454,80.36
2017/12/7 16:15,C_1,25.09,22.32,0.6,20.504,79.34
2017/12/7 16:20,C_1,24.7,21.14,1.6,20.064,80.26
2017/12/7 16:25,C_1,22.9,20.32,0.6,19.948,80.38
2017/12/7 16:30,C_1,24.06,20.38,1.1,19.652,80.8
2017/12/7 16:35,C_1,25.9,21.78,1.1,19.38,81.76
2017/12/7 16:40,C_1,26.76,22.3,1.1,19.146,82.54
2017/12/7 16:45,C_1,29.22,23.56,1.3,18.948,83.56
2017/12/7 16:50,C_1,29.2,24.32,0.9,18.84,84.42
2017/12/7 16:55,C_1,29.96,25.24,1.2,18.73,85
2017/12/7 17:00,C_1,30.32,25.66,0.5,18.684,85.58
2017/12/7 17:05,C_1,30.72,25.8,0.4,18.702,85.78
2017/12/7 17:10,C_1,30.51,25.64,0.1,18.7,86.08
2017/12/7 17:15,C_1,29.96,25.42,0.1,18.716,86.18
2017/12/7 17:20,C_1,30.06,25.34,0.3,18.758,86.2
2017/12/7 17:25,C_1,29.38,26.24,0.9,18.628,86.54
2017/12/7 17:30,C_1,30.16,26.3,0.9,18.382,87.4
2017/12/7 17:35,C_1,31.66,26.02,0.9,18.292,87.68
2017/12/7 17:40,C_1,31.4,26.38,1.4,18.11,88.3
2017/12/7 17:45,C_1,32.22,27.48,1.3,18.016,88.7
2017/12/7 17:50,C_1,33.14,27.2,1.3,17.898,89.14
2017/12/7 17:55,C_1,32.88,27.48,0.8,17.938,89.2
2017/12/7 18:00,C_1,34.46,27.04,0.4,17.904,89.44
2017/12/7 18:05,C_1,36.46,27.48,0.7,17.898,89.5
2017/12/7 18:10,C_1,35.85,27.5,0.3,17.928,89.52
2017/12/7 18:15,C_1,34.14,28.32,0.4,17.794,89.78
2017/12/7 18:20,C_1,33.74,27.8,0.3,17.75,90.08
2017/12/7 18:25,C_1,33.82,27.68,0.1,17.754,90.12
2017/12/7 18:30,C_1,33.54,27.28,0.3,17.744,90.14
2017/12/7 18:35,C_1,35.72,27.56,0.6,17.656,90.44
2017/12/7 18:40,C_1,36.2,27.58,0.6,17.616,90.84
2017/12/7 18:45,C_1,35.92,27.65,1,17.506,91.32
2017/12/7 18:50,C_1,35.56,27.94,0.4,17.452,91.64
2017/12/7 18:55,C_1,33.92,27.7,0.1,17.51,91.78
2017/12/7 19:00,C_1,32.9,28.22,0.5,17.612,91.66
2017/12/7 19:05,C_1,33.16,27.32,0.6,17.662,91.46
2017/12/7 19:10,C_1,33.77,27.2,0.1,17.692,91.34
2017/12/7 19:15,C_1,33.26,27.04,0,17.672,91.34
2017/12/7 19:20,C_1,32.98,26.84,0,17.704,91.42
2017/12/7 19:25,C_1,33.46,26.48,0.2,17.692,91.48
2017/12/7 19:30,C_1,32.1,26.44,0,17.726,91.48
2017/12/7 19:35,C_1,33.52,26.22,0,17.836,91.54
2017/12/7 19:40,C_1,34.2,27.24,0.1,17.872,91.7
2017/12/7 19:45,C_1,33.44,27.84,0,17.852,91.76
2017/12/7 19:50,C_1,33.36,27.86,0,17.828,92.14
2017/12/7 19:55,C_1,33.44,28.04,0,17.798,92.32
2017/12/7 20:15,C_1,33.64,28,0.1,17.358,94.52
2017/12/7 20:20,C_1,34.28,28.16,0.1,17.224,95
2017/12/7 20:25,C_1,34.2,28.62,0,17.194,95.32
2017/12/7 20:35,C_1,34.3,28.3,0.1,17.116,95.4
2017/12/7 20:40,C_1,32.76,29.8,0,17.092,95.36
2017/12/7 20:45,C_1,33.94,32.4,0,17.096,95.36
2017/12/7 20:50,C_1,34.4,28.92,0,17.184,95.26
2017/12/7 20:55,C_1,34.42,28.54,0,17.3,95.48
2017/12/7 21:00,C_1,35.05,28.3,0.3,17.246,95.68
2017/12/7 21:05,C_1,33.84,28.76,0.3,17.24,95.78
2017/12/7 21:10,C_1,34.28,28.56,0.4,17.228,95.7
2017/12/7 21:15,C_1,33.34,28.46,0.6,17.18,95.52
2017/12/7 21:20,C_1,32.7,28.02,0.4,17.112,95.38
2017/12/7 21:25,C_1,31.76,27.72,0.6,17.012,95.3
2017/12/7 21:30,C_1,33.08,28.5,0.9,16.882,95.32
2017/12/7 21:35,C_1,33.94,28.46,0.5,16.848,95.66
2017/12/7 21:40,C_1,34.4,28.52,0.5,16.834,95.64
2017/12/7 21:45,C_1,34.96,28.1,0.2,16.808,95.58
2017/12/7 21:50,C_1,35.06,28.475,0.7,16.832,95.36
2017/12/7 21:55,C_1,34.42,28.96,0.3,16.816,95.22
2017/12/8 06:00,C_1,13.14,14.34,0.3,14.666,93.38
2017/12/8 06:05,C_1,12.86,14.4,0.2,14.648,93.38
2017/12/8 06:10,C_1,14.34,14.78,1,14.522,92.94
2017/12/8 06:15,C_1,14.36,15.74,0.7,14.462,92.08
2017/12/8 06:20,C_1,16.52,16.48,0.3,14.462,91.44
2017/12/8 06:25,C_1,16.14,16.16,0.9,14.386,90.76
2017/12/8 06:30,C_1,16.95,16.98,1.3,14.326,90.42
2017/12/8 06:35,C_1,17,17.36,1.2,14.31,89.98
2017/12/8 06:40,C_1,18.52,18.04,1,14.314,90.08
2017/12/8 06:45,C_1,17.1,18.34,0.9,14.274,90.4
2017/12/8 06:50,C_1,17.86,17.76,1,14.278,90.32
2017/12/8 06:55,C_1,17.28,19.06,0.4,14.282,90.16
2017/12/8 07:00,C_1,19.62,18.975,1.2,14.31,89.76
2017/12/8 07:05,C_1,23,18.1,0.7,14.372,89.4
2017/12/8 07:10,C_1,19.44,18.24,0.5,14.428,89.62
2017/12/8 07:15,C_1,18.4,19.34,0.3,14.44,90.12
2017/12/8 07:20,C_1,17.74,18.7,0.1,14.52,90.06
2017/12/8 07:25,C_1,16.53,18.38,0.1,14.438,90.32
2017/12/8 07:30,C_1,19.92,18.84,0,14.504,90.42
2017/12/8 07:35,C_1,17.46,18.14,0,14.516,90.24
2017/12/8 07:40,C_1,18.58,18.08,0,14.51,90.48
2017/12/8 07:45,C_1,18.3,18.84,0.1,14.416,90.6
2017/12/8 07:50,C_1,20.08,19.06,0.2,14.37,91.12
2017/12/8 07:55,C_1,19.32,19.36,0.4,14.242,91.68
2017/12/8 08:00,C_1,19.9,19.96,0.4,14.166,91.7
2017/12/8 08:05,C_1,21.3,20.46,0.1,14.18,92.14
2017/12/8 08:10,C_1,20.58,20.32,0,14.196,92.26
2017/12/8 08:20,C_1,20.47,19.9,0.2,14.184,92.2
2017/12/8 08:25,C_1,20.74,20.04,0,14.232,92.72
2017/12/8 08:35,C_1,20.76,20.16,0.1,14.176,93.1
2017/12/8 08:40,C_1,21.04,20.26,0,14.232,93.36
2017/12/8 08:45,C_1,20.3,20.92,0,14.29,93.3
2017/12/8 08:50,C_1,19.84,19.38,0.1,14.43,93.1
2017/12/8 08:55,C_1,19.9,19.8,0,14.53,92.36
2017/12/8 09:00,C_1,21.14,19.66,0.1,14.556,91.7
2017/12/8 09:05,C_1,20.1,19.675,0.1,14.632,91.26
2017/12/8 09:10,C_1,20.86,20.38,0,14.85,90.84
2017/12/8 09:15,C_1,22.3,19.1,0,14.938,90.28
2017/12/8 09:20,C_1,23.12,19.92,0,15.06,89.88
2017/12/8 09:25,C_1,24.86,20.02,0,15.05,89.44
2017/12/8 09:30,C_1,23.2,19.78,0,15.12,89
2017/12/8 09:35,C_1,21.68,20.14,0,15.344,89.1
2017/12/8 09:40,C_1,23.2,20.3,0,15.4,88.56
2017/12/8 09:45,C_1,23.1,20.32,0,15.472,87.8
2017/12/8 09:50,C_1,23.38,20.16,0,15.908,87.4
2017/12/8 09:55,C_1,23.1,20.54,0,15.806,86.64
2017/12/8 10:00,C_1,22.16,20.32,0.1,15.822,86.74
2017/12/8 10:05,C_1,23.76,19.85,0,15.99,86.34
2017/12/8 10:10,C_1,22.72,20.76,0,16.074,85.88
2017/12/8 10:15,C_1,24.29,20.425,0,16.134,85.58
2017/12/8 10:20,C_1,24.22,20.8,0.8,16.026,85.68
2017/12/8 10:25,C_1,24.78,20.62,0.2,16.088,85.76
2017/12/8 10:30,C_1,24.8,20.9,1,15.902,86.16
2017/12/8 10:35,C_1,24.98,21.5,0.2,15.958,87.14
2017/12/8 10:40,C_1,27.06,21.82,0.2,16.102,86.76
2017/12/8 10:45,C_1,29.8,23.06,0.8,16.192,85.26
2017/12/8 10:50,C_1,30.74,24.86,0.5,16.46,83.54
2017/12/8 10:55,C_1,31.22,26.08,1,16.268,82.14
2017/12/8 11:00,C_1,33.74,27.36,1.5,16.046,81.28
2017/12/8 11:05,C_1,35.04,29.62,1.7,15.82,81.12
2017/12/8 11:10,C_1,36.49,29.58,1.4,15.796,80.92
2017/12/8 11:15,C_1,38.9,29.95,1,15.754,81.16
2017/12/8 11:20,C_1,37.58,30.38,1.5,15.76,80.72
2017/12/8 11:25,C_1,37.2,31.02,1.2,15.706,80.52
2017/12/8 11:30,C_1,36.44,30.54,0.5,15.808,80.42
2017/12/8 11:35,C_1,36.72,29.92,0.4,15.934,80.42
2017/12/8 11:40,C_1,36.1,29.34,0,16.108,80.1
2017/12/8 11:45,C_1,37.48,29.72,0.4,16.096,79.72
2017/12/8 11:50,C_1,35.8,29.36,0.4,16.048,78.96
2017/12/8 11:55,C_1,36,29.18,0.4,15.972,78.76
2017/12/8 12:00,C_1,35.9,29.22,0.7,15.896,78.56
2017/12/8 12:05,C_1,35.47,28.7,0.6,15.962,78.26
2017/12/8 12:10,C_1,35.5,28.6,0.9,15.998,78.18
2017/12/8 12:15,C_1,35.24,29.28,1.2,15.89,78.04
2017/12/8 12:20,C_1,36.74,29.08,0.6,15.924,78
2017/12/8 12:25,C_1,35.9,29.64,0.1,16.09,78.18
2017/12/8 12:30,C_1,35.5,28.86,0.8,16.086,77.7
2017/12/8 12:35,C_1,35.88,29.28,0.3,16.31,77.58
2017/12/8 12:40,C_1,35.9,28.84,0.3,16.478,77.08
2017/12/8 12:45,C_1,34.1,28.7,0.4,16.436,76.68
2017/12/8 12:50,C_1,35.34,29.42,1.6,16.234,76.14
2017/12/8 12:55,C_1,35.06,28.9,0.5,16.24,76.78
2017/12/8 13:00,C_1,36.26,29.12,0.8,16.296,76.36
2017/12/8 13:05,C_1,36.27,29.52,0.6,16.3,76.34
2017/12/8 13:10,C_1,36.84,30.675,0.8,16.154,75.92
2017/12/8 13:15,C_1,35.9,30.16,0.3,16.152,76.16
2017/12/8 13:20,C_1,37.2,29.78,0.6,16.044,75.92
2017/12/8 13:25,C_1,36.38,29.94,0.7,15.894,75.68
2017/12/8 13:30,C_1,37.1,30.24,1.3,15.73,75.68
2017/12/8 13:35,C_1,38.5,31.12,1.3,15.652,75.9
2017/12/8 13:40,C_1,37.68,31.54,1.4,15.572,76.02
2017/12/8 13:45,C_1,38.32,32.08,1.3,15.51,75.98
2017/12/8 13:50,C_1,39,31.7,0.7,15.51,75.86
2017/12/8 13:55,C_1,38.98,33.2,0.8,15.39,76.24
2017/12/8 14:00,C_1,39.32,34.32,1.1,15.188,76.64
2017/12/8 14:05,C_1,40.5,34.6,0.6,15.184,76.92
2017/12/8 14:10,C_1,40.52,35.32,1.6,15.098,77.34
2017/12/8 14:15,C_1,41.34,36.58,1.3,15.084,77.32
2017/12/8 14:20,C_1,42.74,36.06,0.4,15.102,77.48
2017/12/8 14:25,C_1,42.94,36.54,0.7,15.104,77.3
2017/12/8 14:30,C_1,42.56,37.28,0.4,15.128,76.96
2017/12/8 14:35,C_1,42.86,38.46,0.1,15.154,77.18
2017/12/8 14:40,C_1,43.6,37.84,0,15.312,77.06
2017/12/8 14:45,C_1,43.5,37.42,0,15.292,76.38
2017/12/8 14:50,C_1,43.9,38.46,0,15.346,76.36
2017/12/8 14:55,C_1,44.16,37.7,0,15.406,75.82
2017/12/8 15:00,C_1,44.47,38.68,0.3,15.35,75.34
2017/12/8 15:05,C_1,46,38.16,0.1,15.338,74.8
2017/12/8 15:10,C_1,44.26,39.62,0,15.418,75.18
2017/12/8 15:15,C_1,45,38.94,0,15.432,74.28
2017/12/8 15:20,C_1,43.78,38.96,0,15.394,74.2
2017/12/8 15:25,C_1,44.26,39.2,0,15.486,74.94
2017/12/8 15:30,C_1,44.8,40.38,0,15.446,74.34
2017/12/8 15:35,C_1,46.06,39.48,0,15.432,74.42
2017/12/8 15:40,C_1,45.02,40.38,0,15.486,73.98
2017/12/8 15:45,C_1,45.66,39.9,0,15.496,74.36
2017/12/8 15:50,C_1,45.12,39.72,0,15.47,73.86
2017/12/8 15:55,C_1,45.14,39.48,0.2,15.374,73.68
2017/12/8 16:00,C_1,45.48,39.4,0.3,15.278,73.68
2017/12/8 16:05,C_1,43.8,39.94,0,15.236,74.22
2017/12/8 16:10,C_1,45.68,39.32,0,15.32,74.6
2017/12/8 16:15,C_1,45.3,38.475,0,15.298,74.46
2017/12/8 16:20,C_1,47.36,38.98,0.1,15.194,74.8
2017/12/8 16:25,C_1,44.56,39.4,0,15.108,75.14
2017/12/8 16:30,C_1,43.52,39.64,0,15.096,75.3
2017/12/8 16:35,C_1,43.02,38.2,0,15.122,75.58
2017/12/8 16:40,C_1,43.2,39.72,0,15.102,75.32
2017/12/8 16:45,C_1,44.06,39.02,0,15.076,76.26
2017/12/8 16:50,C_1,45.3,38.28,0,15.026,76.5
2017/12/8 16:55,C_1,48.88,38.6,0,15.07,76.96
2017/12/8 17:00,C_1,47.16,38.14,0,15.026,77.24
2017/12/8 17:05,C_1,47.28,38.88,0,14.956,77.14
2017/12/8 17:10,C_1,46.42,36.28,0,14.932,77.16
2017/12/8 17:15,C_1,43.98,36.36,0.3,14.906,76.96
2017/12/8 17:20,C_1,43.02,36.18,0.1,14.824,76.92
2017/12/8 17:25,C_1,41.34,35.42,0,14.832,77.36
2017/12/8 17:30,C_1,41.98,46.16,0.4,14.774,77.44
2017/12/8 17:35,C_1,42.38,53.7,0.1,14.7,77.96
2017/12/8 17:40,C_1,42.3,56.42,0,14.728,78.32
2017/12/8 17:45,C_1,41.35,59.02,0.3,14.702,78.3
2017/12/8 17:50,C_1,41.52,51.34,0.5,14.608,78.32
2017/12/8 17:55,C_1,39.26,34.76,0.4,14.592,78.04
2017/12/8 18:00,C_1,38.44,29.66,1.1,14.498,77.5
2017/12/8 18:05,C_1,36.54,28.98,0.5,14.422,77.54
2017/12/8 18:10,C_1,33.08,29.74,0.5,14.4,77.72
2017/12/8 18:15,C_1,33.74,29.48,0.1,14.372,78.26
2017/12/8 18:20,C_1,31.56,28.14,0.5,14.322,78.04
2017/12/8 18:25,C_1,31.64,28.24,0,14.312,78.08
2017/12/8 18:30,C_1,31.76,33.34,0,14.318,78.18
2017/12/8 18:35,C_1,31.78,36.08,0.1,14.286,77.8
2017/12/8 18:40,C_1,33.92,40.68,0,14.268,78.2
2017/12/8 18:45,C_1,31.62,40.98,0.1,14.276,78.06
2017/12/8 18:50,C_1,30.62,35.48,0.3,14.232,77.48
2017/12/8 18:55,C_1,30.44,31.86,0.1,14.214,77.54
2017/12/8 19:00,C_1,31,30.74,0,14.286,77.48
2017/12/8 19:05,C_1,32.8,30.74,0,14.232,77.54
2017/12/8 19:10,C_1,33.92,28.3,0,14.218,77.74
2017/12/8 19:15,C_1,32.88,29.28,0,14.248,77.68
2017/12/8 19:20,C_1,32.88,28.54,0,14.102,79.2
2017/12/8 19:25,C_1,32.6,27.35,0,14.036,79.66
2017/12/8 19:30,C_1,31.84,27.24,0,14,79.42
2017/12/8 19:35,C_1,32.32,26.8,0,13.964,79.5
2017/12/8 19:40,C_1,31.62,26.32,0,13.934,79.08
2017/12/8 19:45,C_1,29.58,26.82,0,13.942,79.22
2017/12/8 19:50,C_1,30.18,26.38,0,13.974,79.26
2017/12/8 19:55,C_1,31.18,25.66,0,13.982,79.34
2017/12/8 20:00,C_1,31,25.7,0,14.018,79.04
2017/12/8 20:05,C_1,31.2,25.74,0,14,78.66
2017/12/8 20:10,C_1,29.4,26.1,0,13.978,78.24
2017/12/8 20:15,C_1,29.66,26.08,0,13.95,77.86
2017/12/8 20:20,C_1,30.98,26.66,0,13.966,78.76
2017/12/8 20:25,C_1,30.24,26.22,0,13.972,80.04
2017/12/8 20:30,C_1,30.5,26.08,0,13.752,80.98
2017/12/8 20:35,C_1,30.17,26.22,0,13.488,82.02
2017/12/8 20:40,C_1,27.9,25.8,0,13.41,82.88
2017/12/8 20:45,C_1,28.2,25.24,0,13.396,83.1
2017/12/8 20:50,C_1,28.08,24.78,0,13.34,83.54
2017/12/8 20:55,C_1,28.64,25.58,0,13.304,84.1
2017/12/8 21:00,C_1,27.44,25.06,0,13.222,84.54
2017/12/8 21:05,C_1,26.96,25.72,0,13.148,85.12
2017/12/8 21:10,C_1,27.62,25.2,0,13.094,85.9
2017/12/8 21:15,C_1,28.28,25.44,0.2,13.04,86.02
2017/12/8 21:20,C_1,29.02,26.16,0.3,12.916,86.12
2017/12/8 21:25,C_1,29.3,26.1,0,12.848,86.5
2017/12/8 21:30,C_1,29.88,27.42,0,12.768,86.84
2017/12/8 21:35,C_1,30.42,26.9,0.2,12.652,87.24
2017/12/8 21:40,C_1,30.8,26.88,0.2,12.644,87.88
2017/12/8 21:45,C_1,30.64,27.5,0.2,12.446,88.6
2017/12/8 21:50,C_1,30.62,27.34,0.1,12.344,89.46
2017/12/8 21:55,C_1,31.86,28.16,0,12.31,90.24
2017/12/9 06:00,C_1,38.9,33.06,0,12.384,97.4
2017/12/9 06:05,C_1,39.46,33.86,0,12.388,97.52
2017/12/9 06:10,C_1,38.9,34.08,0,12.428,97.54
2017/12/9 06:20,C_1,39.46,34.9,0,12.482,97.6
2017/12/9 06:25,C_1,40.6,35.36,0,12.492,97.6
2017/12/9 06:30,C_1,41.44,35.5,0,12.506,97.7
2017/12/9 06:35,C_1,40.96,35.92,0,12.462,97.86
2017/12/9 06:40,C_1,40.04,36.38,0,12.432,97.9
2017/12/9 06:45,C_1,39.67,36.76,0,12.36,98.02
2017/12/9 06:50,C_1,40.14,38.38,0,12.372,98.1
2017/12/9 06:55,C_1,41.28,39.8,0,12.382,98.18
2017/12/9 07:00,C_1,41.46,41.78,0,12.418,98.24
2017/12/9 07:05,C_1,42.56,41.34,0,12.466,98.34
2017/12/9 07:10,C_1,42.76,40.22,0,12.48,98.34
2017/12/9 07:15,C_1,42.3,39.26,0,12.534,98.38
2017/12/9 07:20,C_1,42.18,38.22,0,12.64,98.36
2017/12/9 07:30,C_1,42.86,38.44,0,12.698,98.36
2017/12/9 07:35,C_1,41.62,39.36,0,12.808,98.48
2017/12/9 07:45,C_1,42.94,37.18,0,12.9,98.44
